Duration (in seconds),LocationLatitude,LocationLongitude,QualtricsFraudScore,Age,Male,Female,NonBinary,CollegeEducation,Hispanic,White,Black,Native,Asian,AAPI,RaceNA,LibCon,IncomeUAS,ManipText,ControlText,GovEnvSpend,EnvReg,GovActionRisingTemps,Hopeful,Fearful,Sadness,Helplessness,Guilty,Optimistic,Skepticism,Angry,ImportantLeavePositiveLegacy,ImportantPositiveSocietyImpact,CareFutureGenerationsThoughts,ClimateImpactFutureGenerations,CandidateVote,Serious
435,41.7996,-88.0066,0,74,,Female,,"Yes, I have a college degree",No,White,,,,,,6,75000,"I want to be remembered for being a good friend, there when needed. I try to maintain distance while keeping close when needed. I try to let people be themselves and expect the same in return. My friends don't always have the same ideas but we respect each others right to have our own opinions even if they differ. I try to be there for people who need a shoulder or an ear and try not to influence them either way. Just be there as a sounding board for moral support or strength to get through tough times. ",,3,2,3,3,1,1,1,1,4,1,1,6,6,1,3,Donald Trump,Yes
21,35.2492,-90.0299,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
33,40.7718,-74.2098,0,39,,Female,,"Yes, I have a college degree",No,,Black or African America,,,,,4,40000,,,,,,,,,,,,,,,,,,,
392,30.0039,-90.1229,0,71,,Female,,"Yes, I have a college degree",No,White,,,,,,5,150000,,"Put an egg in a pot, cover it with cold water, set the pot on the burner of the stove, turn the burner on, and bring the water to a boil. Once the water boils, turn the heat off, cover the pot with the lid, and set a timer for 13 1/2 minutes.  When the time goes off, empty the pot of the hot water and cool the egg in cold water.  Peel the hard boiled egg and eat it.",3,3,3,2,3,2,2,1,3,4,2,6,6,6,4,Donald Trump,Yes
6,32.8571,-116.9191,0,,,,,,,,,,,,,,200000,,,,,,,,,,,,,,,,,,,
31,35.8538,-78.686,0,48,,Female,,"Yes, I have a college degree",No,White,,,,,,1,100000,,,,,,,,,,,,,,,,,,,
292,25.9289,-80.1827,0,72,Male,,,"Yes, I have a college degree",No,White,,,,,,5,60000,By the time you read thisYou will be a mature adult I hope and I remember warning you against the human species how they continue to destroy the planet now and eventually totally destroyed in the future. I told you to take many many Avenues that will help you understand why they do this and not be like them but be unique and different so that the Earth has a chance to live again by your actions,,7,6,6,2,4,5,4,2,3,4,5,6,6,5,6,Donald Trump,Yes
44,34.074,-118.2611,0,76,Male,,,"Yes, I have a college degree",No,White,,,,,,4,7500,,,,,,,,,,,,,,,,,,,
37,39.7531,-84.2507,0,58,,Female,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
28,25.9585,-80.1381,0,65,Male,,,"Yes, I have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
65,39.9587,-82.9987,25,71,Male,,,"Yes, I have a college degree",No,,Black or African America,,,,,4,25000,,,,,,,,,,,,,,,,,,,
24,37.751,-97.822,0,50,,Female,,"Yes, I have a college degree",No,,,,Asian,,,4,200000,,,,,,,,,,,,,,,,,,,
34,41.6142,-81.149,0,79,,Female,,"No, I do not have a college degree",No,White,,,,,,3,100000,,,,,,,,,,,,,,,,,,,
61,34.8108,-92.2249,0,44,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,4,40000,,,,,,,,,,,,,,,,,,,
44,31.7257,-94.6212,0,57,Male,,,"No, I do not have a college degree",No,White,,,,,,2,12500,,,,,,,,,,,,,,,,,,,
34,40.1773,-105.1009,0,68,Male,,,"No, I do not have a college degree",No,White,,,,,,1,20000,,,,,,,,,,,,,,,,,,,
58,26.6642,-80.1732,0,77,,Female,,"Yes, I have a college degree",No,White,,,,,,2,NA,,,,,,,,,,,,,,,,,,,
1495,39.7862,-84.1622,0,78,,Female,,"Yes, I have a college degree",No,White,,,,,,6,40000,,"How to make “Eggs in a nest”
Remove eggs from refrigerator, and remove the number you are going to cook.  Arrange bread on a cutting board and butter the bread on both sides.  Place bread in hot frying pan or on grill, and brown  , then flip over.  Take a glass or round cookie cutter and punch a circle in middle of toast , and remove the circle…, and continue toasting on side.  Break an egg , into the center of each piece of toasted bread, salt and pepper the egg…, and cook to your desired consistency,  You can scramble with a fork, while it is cooking in the circle.  When egg is cooked to your perfection,  remove with a spatula, and place on plate, with toasted round beside it.  You can sprinkle eggs with cheese, bacon bits or diced ham if you like, or dress the plate up with fresh strawberries, or fruit on side.  It is a great way to cook eggs just the way you like them, and your toast is right there for fork or fingers!  Bon Appetit!",6,7,5,4,2,2,1,1,3,2,1,6,6,5,7,Donald Trump,Yes
471,41.7797,-89.689,0,62,,Female,,"Yes, I have a college degree",No,White,,,,,,7,100000,"I am a friendly person. I want people to know I am also a Christian. I helped teach students reading for 31 years. I am not a techno person but I enjoy taking surveys.
I am an honest,  cat loving person. I wish that the future people would be kind and show respect to all. Take care of all you have because tomorrow it could be gone.",,1,4,1,2,4,3,2,2,3,3,2,4,4,1,4,Donald Trump,Yes
480,41.182,-104.8093,0,73,Male,,,"Yes, I have a college degree",No,White,,,,,,6,75000,"I'd like to be remembered for doing the right thing, and helping other people. I believe in a strong government / country where the citizens come first. If someone comes into this country illegalily, then they should be the first to go. if I could help the government do that, then I'm all in. I don't want a plaque or statue, just an everyday citizen doing their part.",,4,5,5,4,3,2,3,1,4,3,1,6,6,3,7,Donald Trump,Yes
53,38.8325,-76.998,0,57,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,4,200000,,,,,,,,,,,,,,,,,,,
145,42.3965,-83.2499,30,30,Male,,,"Yes, I have a college degree",No,White,,,,,,7,200000,"y live in a world that is powerfully shaped by you and the people alive now, and the Whether they recognize it or not, they live in a world that is powerfully shaped by you and the people alive now, and the Whether they recognize it or not, they live in a world that is powerfully shaped by you and the people alive now, and the '",,7,6,7,5,5,4,5,5,5,1,1,7,7,7,7,Donald Trump,Yes
48,32.2123,-110.879,0,73,,Female,,"Yes, I have a college degree",No,White,,,,,,1,75000,,,,,,,,,,,,,,,,,,,
85,42.2309,-88.3379,0,60,Male,,,"Yes, I have a college degree",No,White,,,,,,1,150000,,,,,,,,,,,,,,,,,,,
146,30.3722,-88.5246,0,34,,Female,,"Yes, I have a college degree",No,,Black or African America,,,,,1,50000,,,,,,,,,,,,,,,,,,,
41,43.6728,-84.3805,0,74,Male,,,"No, I do not have a college degree",No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
28,32.4278,-84.954,0,28,Male,,,"No, I do not have a college degree",No,,Black or African America,,,,,4,5000,,,,,,,,,,,,,,,,,,,
47,39.6195,-86.1552,0,59,,Female,,"No, I do not have a college degree",No,White,,,,,,3,75000,,,,,,,,,,,,,,,,,,,
494,30.3927,-91.0014,0,76,,Female,,"No, I do not have a college degree",No,White,,,,,,7,35000,,"Crack two eggs and place in a bowl. Add 1/4 cup milk or half and half cream. Using a fork or a whisk, mix well until the color is the same throughout the bowl. Place about 1 tablespoon of butter in a skillet. On medium to low heat, melt. the butter. When skillet is ready, pour the egg mixture in. On low heat, lightly stir the eggs around to cook. when halfway cooked, sprinkle in salt and pepper to taste. Continue to move eggs around lightly until cooked. Place n plate and enjoy with toast or biscuits.",1,1,1,1,1,1,1,1,1,1,1,6,4,4,1,Donald Trump,Yes
454,34.0614,-118.3072,0,76,,Female,,"No, I do not have a college degree",No,White,,,,,,6,75000,,"I grease the pan with coconut oil and use 2 egg whites and 1 yolk in a small fry pan, dd a few greens, sometimes sundried tomatoes and cover with a lid.  After they are cooked I put them on top of a piece of sprouted toast topped with avocado and thin slices of tomato. Sometimes I put grated cheese and salsa on top of eggs
 ",4,5,4,3,1,1,1,1,3,2,1,7,7,7,6,Donald Trump,Yes
37,26.1792,-80.1749,0,71,,Female,,"Yes, I have a college degree",No,White,,,,,,1,75000,,,,,,,,,,,,,,,,,,,
64,37.7703,-122.4407,0,64,,Female,,"No, I do not have a college degree",No,White,,,,,,2,5000,,,,,,,,,,,,,,,,,,,
877,37.7794,-122.2178,0,71,Male,,,"Yes, I have a college degree",No,White,,,,,,7,75000,,"Grease the frying pan or skillet with butter, margarine or cooking oil.  Crack an egg and pour the contents of the eggshell into the frying pan or the skillet.  Put on flame and let fry until the clear part of the egg turns white.   Turn over once with spatula.  Then remove with the spatula and serve on a plate.  This is the simple and basic routine/formula to cook an egg.",5,4,4,3,3,2,4,1,4,2,1,5,5,6,5,Donald Trump,Yes
59,47.6109,-122.3303,0,37,,Female,,"Yes, I have a college degree",No,White,,,,,,3,50000,,,,,,,,,,,,,,,,,,,
83,39.9597,-75.1995,0,80,Male,,,"Yes, I have a college degree",No,White,,,,,,3,150000,,,,,,,,,,,,,,,,,,,
40,36.2077,-86.8494,0,67,,Female,,"Yes, I have a college degree",No,White,,,,,,1,75000,,,,,,,,,,,,,,,,,,,
569,41.4477,-85.2609,0,66,Male,,,"Yes, I have a college degree",No,White,,,,,,6,50000,,"I like my eggs scrambled. I also like to put a little milk in with the eggs. I continually stir the eggs, so that they are lighter and fluffy. I prefer scrambled eggs. because I can be more certain that all the egg is cooked thoroughly. I might also use a little bit of bacon fat in the frying pan to keep the eggs from sticking to the pan. The bacon fat also provides a little extra flavor. I realize the use of bacon fat is not considered healthy, but this is the only time I would use it in cooking. The exception would be eating bacon itself, of course. I will usually use 2 eggs for breakfast.",6,5,7,2,4,3,3,2,3,1,2,7,5,4,7,Donald Trump,Yes
44,44.9998,-93.393,0,30,,Female,,"Yes, I have a college degree",No,White,,,,,,3,100000,,,,,,,,,,,,,,,,,,,
42,39.923,-82.8664,0,58,,Female,,"Yes, I have a college degree",No,White,,,,,,1,75000,,,,,,,,,,,,,,,,,,,
62,33.3944,-84.7083,0,48,,Female,,"Yes, I have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
23,30.1707,-95.5019,0,47,,Female,,"Yes, I have a college degree",No,,,,Asian,,,4,200000,,,,,,,,,,,,,,,,,,,
44,33.3992,-87.5599,0,70,Male,,,"Yes, I have a college degree",No,White,,,,,,1,50000,,,,,,,,,,,,,,,,,,,
49,41.8301,-73.7623,0,62,Male,,,"Yes, I have a college degree",No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
47,40.8295,-74.2456,0,65,,Female,,"Yes, I have a college degree",No,White,,,,,,4,75000,,,,,,,,,,,,,,,,,,,
40,39.7391,-104.9866,0,51,,Female,,"Yes, I have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
145,30.2095,-97.7972,0,64,,Female,,"Yes, I have a college degree",No,White,,,,,,4,20000,,,,,,,,,,,,,,,,,,,
551,46.9965,-120.5478,0,77,,Female,,"No, I do not have a college degree",No,White,,,,,,6,60000,,"Take a couple of eggs from the refrigerator to come to room temperature. Meanwhile, put a tablespoon of butter in a cold frying pan and turn on the burner to a medium heat.  Mix eggs until well-blended and add a tablespoon of water to them and add to pan.  Start cooking the eggs over medium heat, stirring continually.  Keep blending the eggs as they cook.  When the eggs hold together without running, remove them from the heat.  They will be slightly moist and tender. Enjoy.",4,4,4,3,2,2,2,1,3,1,1,6,6,6,4,Donald Trump,Yes
51,25.8119,-80.2318,30,79,Male,,,"Yes, I have a college degree",No,White,,,,,,3,60000,,,,,,,,,,,,,,,,,,,
56,36.7986,-119.7617,0,45,,Female,,"No, I do not have a college degree",No,White,,,,,,1,50000,,,,,,,,,,,,,,,,,,,
33,42.5937,-71.0222,0,59,Male,,,"Yes, I have a college degree",No,White,,,,,,4,100000,,,,,,,,,,,,,,,,,,,
43,40.5662,-79.7078,0,56,,Female,,"Yes, I have a college degree",No,White,,,,,,3,150000,,,,,,,,,,,,,,,,,,,
57,41.6764,-91.5804,0,69,,Female,,"No, I do not have a college degree",No,White,,,,,,4,25000,,,,,,,,,,,,,,,,,,,
59,42.0346,-74.1106,0,57,,Female,,"Yes, I have a college degree",No,White,,,,,,2,35000,,,,,,,,,,,,,,,,,,,
47,38.804,-90.8534,0,77,,Female,,"No, I do not have a college degree",No,White,,,,,,3,60000,,,,,,,,,,,,,,,,,,,
30,40.7053,-74.0866,0,74,,Female,,"Yes, I have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
78,36.2682,-119.8173,0,65,,Female,,"Yes, I have a college degree",No,White,,,,,,4,200000,,,,,,,,,,,,,,,,,,,
46,26.8827,-82.2787,0,72,Male,,,"Yes, I have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
98,30.1294,-95.4238,0,77,,Female,,"No, I do not have a college degree",No,White,,,,,,4,NA,,,,,,,,,,,,,,,,,,,
182,42.3965,-83.2499,0,56,,Female,,"No, I do not have a college degree",No,White,,,,,,4,150000,,,,,,,,,,,,,,,,,,,
47,30.417,-84.185,0,68,Male,,,"Yes, I have a college degree",No,White,,,,,,2,100000,,,,,,,,,,,,,,,,,,,
108,34.11,-117.2955,10,36,,Female,,"Yes, I have a college degree",No,White,,,,,,3,150000,,,,,,,,,,,,,,,,,,,
126,44.7864,-93.521,0,44,Male,,,"No, I do not have a college degree",No,White,,,,,,4,60000,,,,,,,,,,,,,,,,,,,
48,41.8483,-87.6517,0,53,,Female,,"No, I do not have a college degree",No,White,,,,,,4,30000,,,,,,,,,,,,,,,,,,,
209,39.7391,-104.9866,0,35,,Female,,"Yes, I have a college degree",No,White,,,,,,2,75000,,,,,,,,,,,,,,,,,,,
172,32.4648,-99.7589,0,66,,Female,,"No, I do not have a college degree",No,White,,American Indian or Native Alaskan,,,,4,25000,,,,,,,,,,,,,,,,,,,
753,30.334,-84.287,0,58,,Female,,"Yes, I have a college degree",No,,Black or African America,,,,,6,50000,,"First i gather my supplies which are 8 eggs two for each person. I will then get the butter and pan to cook my scramble eggs in. I put the pan on the stove and turn it on. Then i will get a bowl to mix my eggs and spices then when the pan is hot enough i will pour in my mixture, and begin to scamble everything together until i get the texture that i want.Then i will put the eggs on a tray so that everyone can get the amount that they want so that they are full. This is a good way to judge if i ",7,7,7,5,5,5,5,3,4,5,5,7,7,7,7,Kamala Harris,Yes
869,34.9879,-79.2169,0,77,Male,,,"No, I do not have a college degree",No,White,,,,,,6,30000,,"Melt butter in a frying pan, crack eggs ina bowl and beat with a little milk, salt and pepper to taste. Add to frying pan and fold over and cook until desired wellness. When finished,serve. Then the best part, you get to eat the eggs. Most people use a fork, some people use hot sauce and some use ketchup, and some eat the eggs plan. I'm not sure what else you need to know.",2,1,2,3,1,1,2,1,4,5,3,3,2,2,3,Donald Trump,Yes
412,35.4155,-80.6143,0,59,,Female,,"No, I do not have a college degree",No,White,,,,,,6,100000,"Being a good hearted, loving person but at the same time not a push over or someone that can be taken advantage of. A strong conservation republican that has very strong views on the country that states my beliefs and hope to leave a better world for the next generation. Hopefully all the meanness, religious, racial tension will be gone with my generation. Education is a right, now a given. You have to work hard to have anything in this world. ",,1,2,3,3,1,1,1,1,3,3,2,5,5,4,2,Donald Trump,Yes
27,40.8622,-73.8902,0,34,,Female,,"Yes, I have a college degree",No,,,,Asian,,,4,50000,,,,,,,,,,,,,,,,,,,
452,28.5788,-81.4396,0,42,Male,,,"Yes, I have a college degree",No,White,,,,,,7,200000,"I want to be remembered for making a positive impact by helping others through the power of knowledge and thoughtful communication. My goal is to provide meaningful support, whether it’s offering guidance, solving problems, or simply being a reliable presence when needed. I strive to empower people by sharing valuable insights that can help them make informed decisions, overcome challenges, and achieve their goals.

Beyond providing information, I hope to be seen as a source of encouragement and inspiration. Life is full of complexities, and I want to be remembered for offering clarity and understanding in times of uncertainty. Whether it’s helping someone navigate a difficult situation, explore new opportunities, or find a sense of direction, my aim is to contribute positively to their

",,7,7,7,5,4,4,5,4,5,4,5,7,7,5,7,Kamala Harris,Yes
